,mid price,B-ASPREAD,K360,K180,K60,D360,D180,D60,sD360,sD180,sD60,MOM360,MOM180,MOM60,ROC360,ROC180,ROC60,LWR360,LWR180,LWR60,ADOSC360,ADOSC180,ADOSC60,DISP360,DISP180,DISP60,OSCP180-360,OSCP60-180,RSI360,RSI180,RSI60,CCI360,CCI180,CCI60,DELTAP
2016-01-04 17:50:00,433.49,0.7200000000000273,90.94449853943516,78.3972125435536,77.37226277372254,56.743089123316864,85.3714366586115,59.39993824776632,39.24367234056682,70.72056476609818,56.20322585723621,3.359999999999957,2.609999999999957,1.384999999999991,100.78054219806259,100.60525949631278,100.32027194209667,9.055501460564834,21.602787456446404,22.627737226277464,0.12804284323271667,0.30545876887340606,0.31995133819951177,100.90933135165824,100.49516351244652,100.3197113175031,0.004104356194457266,0.0017458770035404336,51.69472502805834,54.63371579876433,53.82059800664446,1.8985458356324856,2.3612611475315832,1.1888532767450204,-0.339999999999975
2016-01-04 17:55:00,434.06,0.08000000000004093,87.63388510223969,70.49941927990716,69.0997566909981,56.926381968671485,85.23871175559276,58.97972092247412,39.27302679520682,70.97162628864622,56.17656480078376,3.0299999999999727,1.6449999999999818,1.5400000000000205,100.70389815546159,100.38092371105374,100.35652274568815,12.366114897760312,29.500580720092834,30.900243309001887,0.09055501460564834,0.216027874564464,0.22627737226277464,100.82827955404915,100.41347033445707,100.2370520300494,0.004114016637264076,0.0017569187064251097,51.35669362084455,52.915489339840704,53.114754098360685,1.7626554190303392,2.2242942156229395,1.005723578317299,0.5699999999999932
2016-01-04 18:00:00,432.875,0.5499999999999545,93.1840311587148,83.73983739837406,82.96836982968404,57.12564358010485,85.14837751891706,59.18164241015687,39.30331614173452,71.21979181563685,56.154396827853056,3.6200000000000045,2.224999999999966,2.7099999999999795,100.84099990707183,100.51524309053225,100.62826011359685,6.815968841285199,16.26016260162594,17.031630170315967,0.12366114897760312,0.29500580720092834,0.3090024330900189,100.95851132882007,100.54263901071039,100.36069364161844,0.004119239800943549,0.0018096339113652647,51.60915430001785,52.848874598070694,56.2611275964392,2.0115979301876887,2.3271846436467936,1.2138495251002637,-1.1850000000000023
2016-01-04 18:05:00,433.02,0.339999999999975,81.64556962025323,56.213704994192504,54.136253041362906,57.29395729688626,84.90587566849956,59.37696226732335,39.33445850481131,71.46420734777433,56.144607592105814,2.6200000000000045,1.0299999999999727,1.3450000000000273,100.60894120928288,100.2385115029698,100.31168169072835,18.35443037974678,43.786295005807496,45.863746958637094,0.06815968841285198,0.1626016260162594,0.17031630170315967,100.68130688581066,100.26681195869335,100.08082376661866,0.004116900544282751,0.0018549327383753182,51.07719531077195,51.29837702871406,54.37338686550035,1.5154627738470756,1.9785352160685168,0.6706090819038418,0.1449999999999818
2016-01-04 18:10:00,432.78,0.4399999999999977,83.05744888023357,59.581881533100365,57.66423357664225,57.47639923394462,84.68133056590567,59.48890170529112,39.36651942827894,71.70488713072955,56.148470659114196,2.7200000000000273,1.1749999999999545,1.3249999999999886,100.63211712758542,100.27208836503839,100.3069296609875,16.942551119766428,40.418118466899635,42.33576642335775,0.1835443037974678,0.43786295005807496,0.45863746958637097,100.71323292861796,100.29888175257798,100.10860009906357,0.004114168158355602,0.0018971463110008528,51.22361375403813,51.4619883040935,54.281609195402304,1.586453252222395,1.9818652411041036,0.7086291282331992,-0.2400000000000091
2016-01-04 18:15:00,432.79499999999996,0.410000000000025,80.72054527750709,54.00696864111403,51.82481751824789,57.64986715045806,84.42581372502296,59.37318578873113,39.3994706793777,71.94168986094844,56.161858524037726,2.4599999999999795,0.9399999999999409,1.8549999999999613,100.57166759620746,100.21767321230084,100.43046933921215,19.279454722492908,45.99303135888597,48.17518248175211,0.16942551119766427,0.40418118466899633,0.42335766423357746,100.65580018156075,100.24208532320539,100.04893253859692,0.004110193924335257,0.0019268631930959908,51.095599929316144,51.156462585033935,53.10443490700994,1.492640327942719,1.8882885561047027,0.5798696844926261,0.014999999999986358
2016-01-04 18:20:00,433.065,0.25,80.86660175267735,54.355400696862844,52.1897810218972,57.8226373920032,84.17261028981292,59.87176744715296,39.433306742121374,72.174644160711,56.20440565321739,2.234999999999957,0.9549999999999272,1.724999999999966,100.51909141583053,100.22114672100777,100.40016702623701,19.133398247322642,45.644599303137156,47.8102189781028,0.19279454722492909,0.4599303135888597,0.4817518248175211,100.6576793746345,100.24432778333384,100.04519191538586,0.004106508255194547,0.001986505095613818,51.09343936381708,51.18090762952878,55.59210526315771,1.5089875520714628,1.861848364936839,0.5618010049735004,0.27000000000003865
2016-01-04 18:25:00,433.01,0.01999999999998181,83.49561830574493,60.627177700348135,58.759124087591545,57.98946980851507,83.9542500601778,60.36530419142486,39.46796972565478,72.40410766556107,56.27254499125586,2.724999999999966,1.0949999999999704,1.9800000000000182,100.63322024445786,100.25348982568234,100.45930616931696,16.504381694255073,39.372822299651865,41.240875912408455,0.19133398247322642,0.45644599303137157,0.47810218978102803,100.7188448892229,100.30528428110826,100.09991153004476,0.0041060896654393445,0.00204747688554411,51.10639989399761,51.504729148753185,55.92163846838822,1.6373696878825206,1.8991506809930954,0.6571137759527448,-0.05500000000000682
2016-01-04 18:30:00,433.59000000000003,0.1400000000000432,82.96007789678673,59.349593495934485,57.42092457420939,58.16695187417231,83.72841446848855,60.8246892692415,39.50343878917911,72.62988635720028,56.35949135283983,2.375,1.1299999999999955,1.9950000000000045,100.55151114052504,100.26164675372789,100.46286092131365,17.03992210321327,40.650406504065515,42.57907542579061,0.16504381694255074,0.39372822299651866,0.4124087591240846,100.70431636394756,100.2912032080088,100.07977691739059,0.004102238820089624,0.002108123981519035,51.18099787685773,51.27984248092538,55.700325732899,1.623113500515877,1.8551265742035177,0.6069066999894139,0.5800000000000409
2016-01-04 18:35:00,433.76,0.5600000000000023,88.60759493670923,72.82229965156858,71.53284671532955,58.34384652302276,83.58411173630921,61.574565308493874,39.5396635015009,72.85267199178814,56.47934112497794,2.840000000000032,1.8050000000000637,2.340000000000032,100.65931514799769,100.41803212246838,100.54260869565219,11.392405063290761,27.177700348431422,28.46715328467044,0.17039922103213273,0.4065040650406551,0.42579075425790613,100.83728088626403,100.42332971337073,100.20389050115227,0.0041051401748941445,0.0021851417678021784,51.303772336201206,52.07928015564205,57.40155217016388,1.8881671898375985,1.9664041926201241,0.8444670595198931,0.16999999999995907
