,mid price,B-ASPREAD,K360,K180,K60,D360,D180,D60,sD360,sD180,sD60,MOM360,MOM180,MOM60,ROC360,ROC180,ROC60,LWR360,LWR180,LWR60,ADOSC360,ADOSC180,ADOSC60,DISP360,DISP180,DISP60,OSCP180-360,OSCP60-180,RSI360,RSI180,RSI60,CCI360,CCI180,CCI60,DELTAP
2016-01-01 08:59:00,433.805,0.75,55.862726406100045,48.26815642458005,49.999999999990834,59.3146447813568,53.89230250793691,80.33555602703852,73.95221326993902,66.1990688404695,76.57575289536008,-1.3000000000000682,-2.230000000000075,0.06499999999994088,99.70113568439926,99.4884265100594,100.01499025633338,44.137273593899955,51.73184357541995,50.000000000009166,0.45281220209723505,0.5307262569832375,0.59677419354839,99.98026327838882,99.94271330747,99.98881788953217,0.00037557383515034664,-0.0004613100899144337,48.54368932038832,44.399799095931606,54.328358208954064,0.058658585064046684,-0.18851842818335968,1.0155883221215856,0.12500000000005684
2016-01-01 08:59:30,433.355,1.4699999999999704,58.245948522402365,51.06145251396678,70.1612903225805,59.236088741632635,53.62042168857006,79.92497119757324,73.88526333967629,66.18886102495222,77.13637276044281,-1.1249999999999432,-1.8700000000000045,0.3050000000000068,99.74133768652428,99.57078097205485,100.07035755478661,41.754051477597635,48.93854748603322,29.8387096774195,0.44137273593899956,0.5173184357541996,0.5000000000000917,100.00983321352167,99.97421421204051,100.01690753499658,0.0003561549933307177,-0.00042704334605247633,48.692264885921006,44.746693286748254,52.92307692307642,0.1435374768043792,-0.04007802522569553,1.160289111461631,-0.44999999999998863
2016-01-01 09:00:00,433.655,1.0500000000000114,49.66634890371813,41.00558659217938,0.0,59.13624656486809,53.31797641167044,78.43175852789,73.81758465563988,66.17627079480215,77.64938056463812,-1.5749999999999318,-2.4249999999999545,-0.339999999999975,99.63787276113399,99.44352655009409,99.92160389213618,50.33365109628187,58.99441340782062,100.0,0.4175405147759763,0.4893854748603322,0.2913385826771731,99.90709744880155,99.8734743168995,99.91371345142151,0.00033654397696102176,-0.0004029011186126302,48.262548262548385,44.27160493827174,47.97768479776901,-0.15777871959688378,-0.5419178150164278,0.48332428283401363,0.2999999999999545
2016-01-01 09:00:30,433.675,0.9099999999999682,55.38608198284023,47.70949720670347,47.24409448818249,59.05229253554555,53.04147017306859,77.57888860948039,73.7492213515727,66.1613794507345,78.12353813043394,-1.295000000000016,-2.125,-0.060000000000002274,99.70226462811817,99.5123686263711,99.98616603068835,44.61391801715977,52.29050279329653,52.75590551181751,0.5033365109628187,0.5899441340782062,1.0,99.97707676312906,99.94533332300469,99.98303470507565,0.00031750718416767793,-0.00037722003436746444,48.60273972602745,44.80313034971886,49.457994579945584,0.045071429479876496,-0.19407664152492143,0.9000462905051356,0.020000000000038654
2016-01-01 09:01:00,433.755,0.8300000000000409,55.76739752144917,48.156424581006,50.39370078740122,58.96837928240343,52.767446864323965,76.76342917313168,73.68017071175954,66.14422225755014,78.55856907482968,-1.285000000000025,-2.1049999999999613,0.014999999999986358,99.70457053522162,99.51695809812291,100.00345893095974,44.23260247855083,51.843575418994,49.60629921259878,0.44613918017159765,0.5229050279329653,0.5275590551181751,99.9825040384166,99.95263672831564,99.98779957096751,0.0002987253658847343,-0.0003517950481631181,48.60273972602745,44.85707305155163,49.457994579946366,0.05949110615234221,-0.16406536655544202,0.9100068365012633,0.07999999999998408
2016-01-01 09:01:30,433.82000000000005,0.6999999999999886,57.29265967588166,49.94413407821234,62.99212598424929,58.888193651754655,52.50335527500827,76.19942161977717,73.61044167621617,66.12486512684119,78.95730195467353,-1.1999999999999886,-2.0249999999999773,0.06999999999999318,99.72410939062661,99.53531598513011,100.0161407473166,42.70734032411834,50.05586592178766,37.00787401575071,0.4423260247855083,0.5184357541899399,0.49606299212598776,100.00171951022612,99.97366718199078,100.00587924040205,0.00028051845880986765,-0.00032220542988223267,48.68147499726446,45.071793623752896,51.27860026917841,0.11419068547016613,-0.06529078423822429,1.0206820778746692,0.06500000000005457
2016-01-01 09:02:00,433.82000000000005,0.6999999999999886,58.53193517635934,51.396648044694004,73.22834645669897,58.81170506146392,52.24733320772858,75.7871640456392,73.54004522174472,66.10334752159908,79.32195170803035,-1.1399999999999864,-1.9599999999999227,0.10500000000001819,99.73790693397095,99.55023176832348,100.02420944629537,41.46806482364066,48.603351955305996,26.771653543301024,0.4270734032411834,0.5005586592178766,0.3700787401575071,100.01743218195998,99.99115814870704,100.02034667741057,0.000262694539139315,-0.000291911097380553,48.75969839361829,45.245026686075015,51.79760319573935,0.15867601181865912,0.016631191413121235,1.1170456318606654,0.0
2016-01-01 09:02:30,433.84000000000003,0.6800000000000068,58.53193517635934,51.396648044694004,73.22834645669897,58.73496186276091,51.99131114044889,75.35379033273803,73.468979933854,66.07967480951037,79.65181446360806,-1.134999999999991,-1.9599999999999227,0.18000000000006366,99.73905346530101,99.55023176832348,100.0415090858777,41.46806482364066,48.603351955305996,26.771653543301024,0.4146806482364066,0.48603351955306,0.26771653543301027,100.01816239124686,99.99366776943934,100.01994312175557,0.0002449017380634048,-0.00026277016237495523,48.75409836065578,45.245026686075015,51.40939597315438,0.159399653803324,0.02383905855951406,1.0974422983173837,0.01999999999998181
2016-01-01 09:03:00,433.81,0.6599999999999682,58.91325071496719,51.843575418995265,76.37795275590875,58.65953248229963,51.737772003026436,75.03701262225962,73.39724310330543,66.05385541694325,79.9530365631268,-1.044999999999959,-1.9349999999999454,0.12999999999999545,99.75970658909827,99.55596351328096,100.02997394572411,41.08674928503281,48.156424581004735,23.622047244091245,0.4146806482364066,0.48603351955306,0.26771653543301027,100.02348767473485,100.00076193544652,100.02378554430655,0.00022720402794027106,-0.0002302343343633143,48.78182016825086,45.29810954920044,52.7247956403272,0.17355133791111238,0.054326194626967333,1.1214088958403956,-0.03000000000002956
2016-01-01 09:03:30,433.47,1.420000000000016,58.34127740705433,51.1731843575421,71.65354330708513,58.586078804865814,51.481046799844826,74.5816656944717,73.32485153279711,66.02579948663785,80.22364594343257,-0.4849999999999568,-1.964999999999975,0.1349999999999909,99.8883247562141,99.54907922666514,100.03112930189657,41.65872259294567,48.8268156424579,28.346456692914867,0.4108674928503281,0.4815642458100473,0.23622047244091246,100.01725963713798,99.99636310736093,100.01648458691115,0.00020892923734222742,-0.00020122211373432613,48.82449425915805,45.243282498184634,51.3774104683189,0.1539306709566462,0.026644413116066988,1.0555808508390663,-0.339999999999975
